Abstract,Methods,Results,Discussion,Abstract+Methods,Abstract+Results,Abstract+Discussion,Methods+Results,Methods+Discussion,Results+Discussion,Abstract+Methods+Results,Abstract+Methods+Discussion,Abstract+Results+Discussion,Methods+Results+Discussion,Full Text
0.9676375404530745,0.9428334714167357,0.9337803855825649,0.9239864864864865,0.9726247987117552,0.9742765273311897,0.9726247987117552,0.9496284062758051,0.9328914664457332,0.9326683291770573,0.9742765273311897,0.9597423510466989,0.964573268921095,0.9548069022185702,0.9742765273311897
0.9723577235772358,0.9552238805970149,0.948073701842546,0.9412751677852349,0.9798224374495561,0.9831053901850362,0.9814665592264303,0.9578163771712159,0.9535655058043118,0.9474562135112594,0.9831053901850362,0.9709677419354839,0.9806763285024155,0.9638157894736842,0.9839228295819936
0.9773095623987034,0.9596707818930041,0.9483333333333334,0.9448160535117057,0.9822580645161291,0.9830781627719581,0.9814366424535916,0.9647251845775225,0.9590163934426229,0.9547325102880658,0.9830781627719581,0.9749798224374495,0.976594027441485,0.9697959183673469,0.9855305466237942
0.9717514124293786,0.946236559139785,0.9476309226932669,0.9373433583959899,0.9742351046698873,0.9742351046698873,0.9750603378921963,0.9539473684210527,0.9489291598023064,0.9488448844884488,0.9742351046698873,0.9685737308622079,0.9750603378921963,0.9590834697217676,0.9758842443729904
0.97165991902834,0.9381270903010034,0.9281487743026204,0.9246401354784082,0.9774557165861514,0.9774557165861514,0.9766317485898469,0.946843853820598,0.940099833610649,0.9286314021830394,0.9774557165861514,0.967741935483871,0.9717969379532635,0.9546578730420445,0.9790996784565916
0.9798549556809025,0.9561621174524401,0.9379194630872483,0.9379194630872483,0.9814963797264682,0.9814963797264682,0.9806763285024155,0.9596042868920033,0.9596042868920033,0.9511184755592378,0.9814963797264682,0.9726247987117552,0.9806763285024155,0.9630238290879212,0.9823151125401929
0.9822294022617124,0.9603305785123967,0.9429530201342282,0.9393939393939394,0.9838709677419355,0.984689766317486,0.9855072463768116,0.9620462046204621,0.9578860445912469,0.9477178423236514,0.984689766317486,0.9806451612903225,0.9806763285024155,0.9688524590163935,0.9871382636655949
0.9701853344077357,0.951440329218107,0.9384359400998337,0.9357798165137615,0.9710144927536232,0.9718423169750603,0.9718423169750603,0.9556650246305419,0.9515201314708299,0.9531635168447001,0.9718423169750603,0.9702333065164923,0.9702333065164923,0.9607843137254902,0.9726688102893891
0.9563106796116505,0.9372937293729373,0.931438127090301,0.9261744966442953,0.9605157131345688,0.9621882542236525,0.9579967689822294,0.9475409836065574,0.9358552631578947,0.9312344656172328,0.9621882542236525,0.9490703314470493,0.9548387096774194,0.9484029484029484,0.9630225080385852
0.970873786407767,0.9398998330550918,0.9318755256518082,0.9173060528559249,0.9733656174334141,0.9758454106280193,0.9758454106280193,0.9503311258278145,0.9434276206322796,0.9470198675496688,0.9758454106280193,0.9701853344077357,0.9766693483507642,0.9537953795379538,0.977491961414791
0.9579288025889967,0.9243697478991597,0.932998324958124,0.9106382978723404,0.9621273166800967,0.9646302250803859,0.9621273166800967,0.9429280397022333,0.9307756463719766,0.9421487603305785,0.9646302250803859,0.9540692989524577,0.9629629629629629,0.9490131578947368,0.9646302250803859
0.9765182186234818,0.9586092715231788,0.9559434746467166,0.9490392648287385,0.9798224374495561,0.9831053901850362,0.9798224374495561,0.964550700741962,0.9586776859504132,0.9612530915086562,0.9831053901850362,0.976594027441485,0.9806763285024155,0.9713349713349714,0.9839228295819936
0.968421052631579,0.9531635168447001,0.9431438127090301,0.9432387312186978,0.9717514124293786,0.9750603378921963,0.9750603378921963,0.9530864197530864,0.9523809523809523,0.947107438016529,0.9750603378921963,0.9694041867954911,0.9710610932475884,0.9599345870809485,0.9758842443729904
0.9749393694421988,0.9456066945606695,0.9471919530595139,0.9293617021276596,0.9774193548387097,0.9774193548387097,0.9790660225442834,0.956953642384106,0.9466666666666667,0.9438390611902766,0.9774193548387097,0.970137207425343,0.9774557165861514,0.9612530915086562,0.9807073954983923
0.9643435980551054,0.934001670843776,0.926208651399491,0.913601368691189,0.9676898222940227,0.9701853344077357,0.9685230024213075,0.9427385892116182,0.932443703085905,0.9304274937133278,0.9701853344077357,0.9620048504446241,0.9653505237711523,0.947107438016529,0.9726688102893891
0.9715678310316815,0.9382303839732888,0.9389121338912134,0.9272419627749577,0.9798549556809025,0.9806763285024155,0.9823151125401929,0.9545829892650702,0.9436152570480929,0.9368770764119602,0.9806763285024155,0.9774557165861514,0.977491961414791,0.9597370583401807,0.9823151125401929
0.976594027441485,0.9477178423236514,0.9433333333333334,0.930976430976431,0.9798873692679002,0.9807073954983923,0.9790660225442834,0.9545829892650702,0.9461474730737366,0.9393183707398172,0.9807073954983923,0.9710144927536232,0.9750603378921963,0.9580246913580247,0.9807073954983923
0.9764801297648013,0.9492934330839568,0.943744752308984,0.9351305812973884,0.9822580645161291,0.9855305466237942,0.9814366424535916,0.9613168724279836,0.9553719008264463,0.9511184755592378,0.9855305466237942,0.9814366424535916,0.9814665592264303,0.9664209664209664,0.9855305466237942
0.9692058346839546,0.9523026315789473,0.9414715719063546,0.9280270956816258,0.9758454106280193,0.9758454106280193,0.9766693483507642,0.9564502875924404,0.94467382328654,0.9427385892116182,0.9758454106280193,0.9694041867954911,0.9750603378921963,0.9607201309328969,0.977491961414791
0.9676375404530745,0.9373433583959899,0.929957805907173,0.9217687074829932,0.9726247987117552,0.9742765273311897,0.9717969379532635,0.9485903814262023,0.9357798165137615,0.9398998330550918,0.9742765273311897,0.9621273166800967,0.9734513274336283,0.9494614747307374,0.9742765273311897
0.9805510534846029,0.9516666666666667,0.9525395503746877,0.9366018596787827,0.9838449111470113,0.9863013698630136,0.9854838709677419,0.9671052631578947,0.9518272425249169,0.9586092715231788,0.9863013698630136,0.9806138933764136,0.9863234111021721,0.9713349713349714,0.9887459807073955
0.9691558441558441,0.9579554822753503,0.9420654911838791,0.934010152284264,0.9758064516129032,0.9782783588093322,0.9774557165861514,0.9613168724279836,0.9588138385502472,0.9536423841059603,0.9782783588093322,0.9766317485898469,0.9790996784565916,0.9689542483660131,0.9790996784565916
0.9765182186234818,0.9534883720930233,0.9543568464730291,0.9438390611902766,0.9822866344605475,0.9822866344605475,0.9831053901850362,0.9705882352941176,0.9587458745874587,0.9588815789473685,0.9822866344605475,0.9750201450443191,0.9782783588093322,0.9705882352941176,0.9839228295819936
0.9822580645161291,0.9456975772765246,0.946218487394958,0.9303904923599321,0.9838969404186796,0.9838969404186796,0.9838969404186796,0.9586776859504132,0.9502487562189055,0.9477178423236514,0.9838969404186796,0.9774557165861514,0.9822866344605475,0.9621087314662273,0.9855305466237942
0.9691558441558441,0.945,0.9351305812973884,0.9297205757832345,0.9758064516129032,0.9774557165861514,0.9766317485898469,0.9511184755592378,0.9459684123025769,0.9432387312186978,0.9774557165861514,0.9693548387096774,0.9766693483507642,0.9580246913580247,0.9790996784565916
0.9618196588139724,0.932998324958124,0.9343434343434344,0.9254237288135593,0.9685230024213075,0.9718423169750603,0.9676898222940227,0.9443059019118869,0.9279731993299832,0.9336650082918739,0.9718423169750603,0.9563812600969306,0.9637389202256245,0.9504132231404959,0.9726688102893891
0.974025974025974,0.9500831946755408,0.9409780775716695,0.931063829787234,0.9806451612903225,0.9814665592264303,0.9814665592264303,0.9586092715231788,0.946843853820598,0.9485903814262023,0.9814665592264303,0.9725806451612903,0.9758454106280193,0.9603305785123967,0.9839228295819936
0.9733656174334141,0.946843853820598,0.9465776293823038,0.9342327150084317,0.9750201450443191,0.9758454106280193,0.9758454106280193,0.9605263157894737,0.947107438016529,0.9521452145214522,0.9758454106280193,0.9637389202256245,0.9726247987117552,0.961380443714051,0.977491961414791
0.9748987854251012,0.9563786008230453,0.9395973154362416,0.9449081803005008,0.9798549556809025,0.9806763285024155,0.9814963797264682,0.9647829647829648,0.9598031173092699,0.9548069022185702,0.9806763285024155,0.9798549556809025,0.9798873692679002,0.9673202614379085,0.9823151125401929
0.9675850891410048,0.9407839866555463,0.9393939393939394,0.9233390119250426,0.9717514124293786,0.9725806451612903,0.9725806451612903,0.9424520433694745,0.9365609348914858,0.9337803855825649,0.9725806451612903,0.9636803874092009,0.9693548387096774,0.9503311258278145,0.9758842443729904
0.975767366720517,0.9555921052631579,0.9501661129568106,0.9380234505862647,0.9774193548387097,0.9790660225442834,0.9790660225442834,0.9632052330335241,0.9540983606557377,0.9523809523809523,0.9790660225442834,0.9726247987117552,0.9758454106280193,0.96826688364524,0.9807073954983923
0.965964343598055,0.9479768786127167,0.9432387312186978,0.9364548494983278,0.9717969379532635,0.9717969379532635,0.970137207425343,0.9556650246305419,0.9472817133443163,0.9430222956234517,0.9717969379532635,0.9652945924132365,0.966908797417272,0.9607843137254902,0.9742765273311897
0.9692556634304207,0.9469320066334992,0.9414715719063546,0.9290540540540541,0.9734085414987913,0.9734085414987913,0.9734085414987913,0.9504132231404959,0.9497114591920858,0.940980881130507,0.9734085414987913,0.9652945924132365,0.9685737308622079,0.9581624282198523,0.9758842443729904
0.9765561843168957,0.9510373443983402,0.9482470784641068,0.9403862300587741,0.9798549556809025,0.9814963797264682,0.9765561843168957,0.9596707818930041,0.9478908188585607,0.9520661157024793,0.9814963797264682,0.9636216653193209,0.975767366720517,0.9639344262295082,0.9823151125401929
0.974025974025974,0.9519071310116086,0.9456975772765246,0.9394957983193277,0.9814665592264303,0.9822866344605475,0.9822866344605475,0.9622331691297209,0.9563066776586975,0.9510373443983402,0.9822866344605475,0.9766317485898469,0.9806763285024155,0.9664758789860998,0.9839228295819936
0.9781021897810219,0.9542809642560266,0.9532554257095158,0.9382924767540152,0.9830508474576272,0.9855072463768116,0.9863234111021721,0.9636363636363636,0.9552238805970149,0.9545829892650702,0.9855072463768116,0.9814665592264303,0.9855305466237942,0.9679012345679012,0.9871382636655949
0.9765561843168957,0.9551495016611296,0.9515050167224081,0.9364944961896697,0.9798549556809025,0.9798549556809025,0.9823151125401929,0.9585406301824212,0.9519071310116086,0.9473684210526315,0.9798549556809025,0.9734085414987913,0.9807073954983923,0.9662551440329218,0.9823151125401929
0.9764801297648013,0.9473684210526315,0.943650126156434,0.9366018596787827,0.9822580645161291,0.9838969404186796,0.9830781627719581,0.9603960396039604,0.956953642384106,0.947804473902237,0.9838969404186796,0.9766317485898469,0.9790660225442834,0.9638157894736842,0.9855305466237942
0.9724919093851133,0.9466666666666667,0.9322033898305084,0.9205807002561913,0.9758064516129032,0.9782783588093322,0.9774557165861514,0.9492934330839568,0.9442131557035803,0.9370277078085643,0.9782783588093322,0.9701853344077357,0.9766693483507642,0.9579554822753503,0.9790996784565916
0.9789303079416531,0.9508742714404663,0.9385004212299916,0.9393939393939394,0.984689766317486,0.9855072463768116,0.9855072463768116,0.9578163771712159,0.9519071310116086,0.9449081803005008,0.9855072463768116,0.9806763285024155,0.9806763285024155,0.9638157894736842,0.9871382636655949
0.9764801297648013,0.9552980132450332,0.9410774410774411,0.9367088607594937,0.9814366424535916,0.9847144006436042,0.9838969404186796,0.9629629629629629,0.9552980132450332,0.9579554822753503,0.9847144006436042,0.9830781627719581,0.9831053901850362,0.9663658736669402,0.9855305466237942
0.9700889248181084,0.9433333333333334,0.9333333333333333,0.9307432432432432,0.9742351046698873,0.9742351046698873,0.9734085414987913,0.9528535980148883,0.942643391521197,0.9451827242524917,0.9742351046698873,0.9669621273166801,0.9717969379532635,0.9563066776586975,0.9758842443729904
0.970873786407767,0.9503311258278145,0.9350210970464135,0.9307432432432432,0.9741935483870968,0.9741935483870968,0.9750201450443191,0.9589490968801314,0.9496284062758051,0.945273631840796,0.9741935483870968,0.9709677419354839,0.9685737308622079,0.9632052330335241,0.977491961414791
0.979757085020243,0.956882255389718,0.9463986599664992,0.943744752308984,0.9871382636655949,0.9871382636655949,0.9871382636655949,0.9594706368899917,0.9552980132450332,0.9508742714404663,0.9871382636655949,0.9807073954983923,0.9855305466237942,0.9671592775041051,0.9871382636655949
0.9570154095701541,0.9396195202646815,0.935,0.9199663016006739,0.9637389202256245,0.9654062751407884,0.9654062751407884,0.9517579721995094,0.9432098765432099,0.9438943894389439,0.9654062751407884,0.9597423510466989,0.9646302250803859,0.9543230016313213,0.9662379421221865
0.9528455284552846,0.9366666666666666,0.9337803855825649,0.9203389830508475,0.9596122778675282,0.9637972646822205,0.9621273166800967,0.9515201314708299,0.9404958677685951,0.9463253509496284,0.9637972646822205,0.9532258064516129,0.9630225080385852,0.955810147299509,0.9646302250803859
0.9813765182186235,0.9492089925062448,0.9541284403669725,0.9445378151260504,0.9863013698630136,0.9863013698630136,0.9871175523349437,0.9611248966087675,0.9500831946755408,0.9534883720930233,0.9863013698630136,0.9854838709677419,0.9855072463768116,0.9679539852095317,0.9887459807073955
0.9611650485436893,0.9360995850622407,0.9319899244332494,0.9178662150719729,0.966183574879227,0.9670152855993563,0.966183574879227,0.9490131578947368,0.9336650082918739,0.9353233830845771,0.9670152855993563,0.9556809024979855,0.9637972646822205,0.9541734860883797,0.9678456591639871
0.965964343598055,0.9429280397022333,0.9295302013422819,0.9260504201680673,0.9717969379532635,0.9717969379532635,0.9726247987117552,0.9497942386831276,0.9412737799834574,0.9351081530782029,0.9717969379532635,0.9669621273166801,0.9694041867954911,0.9532403609515997,0.9742765273311897
0.9692058346839546,0.9485903814262023,0.9322033898305084,0.9269949066213922,0.9733656174334141,0.9766693483507642,0.9741935483870968,0.9502487562189055,0.9417637271214643,0.9443983402489626,0.9766693483507642,0.9612903225806452,0.9734085414987913,0.9537190082644628,0.977491961414791
0.9658536585365853,0.9432387312186978,0.9367088607594937,0.9296013570822731,0.9725363489499192,0.9750201450443191,0.9725363489499192,0.9528535980148883,0.9459684123025769,0.9422594142259414,0.9750201450443191,0.9668552950687146,0.9725806451612903,0.9554455445544554,0.977491961414791
0.9814366424535916,0.9570247933884297,0.9517470881863561,0.9394957983193277,0.9847144006436042,0.9847144006436042,0.9838969404186796,0.9681112019623875,0.9579554822753503,0.9605911330049262,0.9847144006436042,0.9758454106280193,0.9822866344605475,0.9723127035830619,0.9855305466237942
0.9642276422764228,0.9476309226932669,0.9351305812973884,0.9288135593220339,0.9700889248181084,0.9750603378921963,0.9750603378921963,0.9527754763877382,0.9511184755592378,0.9433333333333334,0.9750603378921963,0.9677938808373591,0.9750603378921963,0.961380443714051,0.9758842443729904
0.9717514124293786,0.9461474730737366,0.9383966244725739,0.9322033898305084,0.9750603378921963,0.9750603378921963,0.9742351046698873,0.9546578730420445,0.9455445544554455,0.9427385892116182,0.9750603378921963,0.9637389202256245,0.966183574879227,0.9572368421052632,0.9758842443729904
0.97165991902834,0.9554455445544554,0.9449081803005008,0.9423558897243107,0.9766317485898469,0.9774557165861514,0.9782783588093322,0.9605911330049262,0.9555189456342669,0.9511184755592378,0.9774557165861514,0.9750201450443191,0.977491961414791,0.9639934533551555,0.9790996784565916
0.97165991902834,0.940980881130507,0.9430485762144054,0.9332206255283179,0.9782783588093322,0.9782783588093322,0.9774557165861514,0.9529314616019818,0.94467382328654,0.9402985074626866,0.9782783588093322,0.9710144927536232,0.9694041867954911,0.9572368421052632,0.9790996784565916
0.9756888168557536,0.9484193011647255,0.9404861693210393,0.9342327150084317,0.9806451612903225,0.9814665592264303,0.9814665592264303,0.9535655058043118,0.9484193011647255,0.9433333333333334,0.9814665592264303,0.9750201450443191,0.9782433521353747,0.9578860445912469,0.9839228295819936
0.970873786407767,0.9377593360995851,0.9300758213984835,0.9200680272108843,0.9750201450443191,0.9750201450443191,0.9758454106280193,0.9513602638087386,0.9404958677685951,0.9362054681027341,0.9750201450443191,0.9661290322580646,0.9726247987117552,0.9548069022185702,0.977491961414791
0.9660194174757282,0.9322175732217574,0.9373433583959899,0.9151103565365025,0.9693548387096774,0.9726688102893891,0.9693548387096774,0.945364238410596,0.9343308395677473,0.9217970049916805,0.9726688102893891,0.964516129032258,0.9662379421221865,0.9497114591920858,0.9726688102893891
0.9782082324455206,0.9501661129568106,0.9385004212299916,0.9312977099236641,0.9814963797264682,0.9814963797264682,0.9814963797264682,0.9579554822753503,0.947804473902237,0.9484193011647255,0.9814963797264682,0.9702333065164923,0.9782783588093322,0.961380443714051,0.9823151125401929
0.9749393694421988,0.9476309226932669,0.9410774410774411,0.9267461669505963,0.9782433521353747,0.9782433521353747,0.9790660225442834,0.9552238805970149,0.946058091286307,0.9439330543933054,0.9782433521353747,0.9750201450443191,0.9774557165861514,0.9603960396039604,0.9807073954983923
0.9740680713128039,0.9474562135112594,0.9296013570822731,0.9333333333333333,0.9798549556809025,0.9806763285024155,0.9814963797264682,0.9509559434746467,0.9450915141430949,0.9423558897243107,0.9806763285024155,0.9701853344077357,0.9798873692679002,0.9596042868920033,0.9823151125401929
0.9708265802269044,0.9459684123025769,0.9393939393939394,0.9359190556492412,0.9774557165861514,0.9782783588093322,0.9774557165861514,0.9639934533551555,0.9546578730420445,0.9503311258278145,0.9782783588093322,0.9774557165861514,0.9774557165861514,0.9656862745098039,0.9790996784565916
0.9773095623987034,0.9551495016611296,0.9326513213981245,0.9398814563928873,0.9814366424535916,0.9838969404186796,0.9806138933764136,0.9559434746467166,0.9552238805970149,0.9465776293823038,0.9838969404186796,0.9773828756058158,0.9782082324455206,0.964550700741962,0.9855305466237942
0.9683184402924452,0.946058091286307,0.942162615255658,0.9326599326599326,0.9774557165861514,0.9782783588093322,0.9782783588093322,0.9503311258278145,0.9480626545754328,0.94,0.9782783588093322,0.9686242960579243,0.9750603378921963,0.9563786008230453,0.9790996784565916
0.9659090909090909,0.94467382328654,0.9343434343434344,0.934453781512605,0.9734085414987913,0.9742351046698873,0.9750603378921963,0.9530864197530864,0.9465020576131687,0.94467382328654,0.9742351046698873,0.9726247987117552,0.9718423169750603,0.9565217391304348,0.9758842443729904
0.9740680713128039,0.9535655058043118,0.9499165275459098,0.9367088607594937,0.9790322580645161,0.9798549556809025,0.9806763285024155,0.9596042868920033,0.9529314616019818,0.9526970954356846,0.9798549556809025,0.9701853344077357,0.9790660225442834,0.962171052631579,0.9823151125401929
0.9675324675324676,0.9487603305785124,0.9465776293823038,0.936026936026936,0.9758454106280193,0.9758454106280193,0.9750201450443191,0.9580936729663106,0.9463253509496284,0.9410788381742738,0.9758454106280193,0.9701853344077357,0.9717969379532635,0.9640522875816994,0.977491961414791
0.9668016194331984,0.9381270903010034,0.9251700680272109,0.911587982832618,0.9709677419354839,0.9734513274336283,0.970137207425343,0.945,0.9366666666666666,0.9341117597998332,0.9734513274336283,0.9636803874092009,0.9661290322580646,0.9511184755592378,0.9742765273311897
0.9666395443449959,0.9443059019118869,0.9406850459482038,0.926458157227388,0.9749798224374495,0.9766317485898469,0.9758064516129032,0.9545829892650702,0.9411764705882353,0.9335548172757475,0.9766317485898469,0.966908797417272,0.9669621273166801,0.9588815789473685,0.9790996784565916
0.9821717990275527,0.962171052631579,0.9455155071248952,0.9366018596787827,0.9895414320193081,0.9903536977491961,0.9895414320193081,0.9679539852095317,0.957166392092257,0.9579554822753503,0.9903536977491961,0.9814963797264682,0.9879324215607401,0.9730171708912511,0.9903536977491961
0.9619433198380567,0.9437086092715232,0.9395973154362416,0.930976430976431,0.9652945924132365,0.9669621273166801,0.9677938808373591,0.9504950495049505,0.9403973509933775,0.9393183707398172,0.9669621273166801,0.9621273166800967,0.964573268921095,0.9539473684210527,0.9694533762057878
0.9667477696674777,0.9390142021720969,0.9282700421940928,0.923728813559322,0.9700889248181084,0.9709208400646203,0.9734085414987913,0.9486754966887417,0.9417637271214643,0.9394190871369295,0.9709208400646203,0.9627831715210357,0.9701853344077357,0.9538714991762768,0.9758842443729904
0.9698942229454841,0.9501661129568106,0.9449081803005008,0.9324324324324325,0.9765561843168957,0.9790322580645161,0.9782082324455206,0.9527754763877382,0.9477178423236514,0.9381270903010034,0.9790322580645161,0.9693053311793215,0.9709677419354839,0.9570957095709571,0.9823151125401929
0.9709208400646203,0.9476309226932669,0.9542809642560266,0.934010152284264,0.9750603378921963,0.9758842443729904,0.9742351046698873,0.962171052631579,0.9537190082644628,0.9579554822753503,0.9758842443729904,0.9726247987117552,0.9742351046698873,0.9664209664209664,0.9758842443729904
0.9725363489499192,0.9545078577336642,0.9534883720930233,0.9449081803005008,0.9758454106280193,0.9758454106280193,0.9758454106280193,0.9664758789860998,0.9562345169281585,0.9530864197530864,0.9758454106280193,0.9742351046698873,0.9694041867954911,0.9647829647829648,0.977491961414791
0.9651257096512571,0.9436152570480929,0.9345637583892618,0.9256756756756757,0.9709677419354839,0.9734513274336283,0.9717969379532635,0.9504950495049505,0.9498767460969597,0.9367720465890182,0.9734513274336283,0.9605157131345688,0.9702333065164923,0.9565217391304348,0.9742765273311897
0.951993490642799,0.9334442595673876,0.9347826086956522,0.9243697478991597,0.9612903225806452,0.9612903225806452,0.9612903225806452,0.9438943894389439,0.9321192052980133,0.9369817578772802,0.9612903225806452,0.9459241323648103,0.9596774193548387,0.9473684210526315,0.9646302250803859
0.9715678310316815,0.9561621174524401,0.9526184538653366,0.9323181049069373,0.9790322580645161,0.9790322580645161,0.9798549556809025,0.9655172413793104,0.9538714991762768,0.9530090684253916,0.9790322580645161,0.970137207425343,0.9750201450443191,0.9663658736669402,0.9823151125401929
0.9725363489499192,0.9485903814262023,0.9457881567973311,0.9353484466834593,0.9750201450443191,0.9758454106280193,0.9741935483870968,0.957166392092257,0.9504132231404959,0.9522240527182867,0.9758454106280193,0.9652945924132365,0.9734085414987913,0.9614438063986874,0.977491961414791
0.9805510534846029,0.9483333333333334,0.9386038687973086,0.9305084745762712,0.9846650524616626,0.9863013698630136,0.9854838709677419,0.9594706368899917,0.9536423841059603,0.9488448844884488,0.9863013698630136,0.9814366424535916,0.9822580645161291,0.9646090534979423,0.9887459807073955
0.9698451507742462,0.9552980132450332,0.9472803347280335,0.9411764705882353,0.9789983844911146,0.9822866344605475,0.9789983844911146,0.9629629629629629,0.9563786008230453,0.9527754763877382,0.9822866344605475,0.970873786407767,0.9774193548387097,0.9680589680589681,0.9839228295819936
0.9634443541835905,0.9281487743026204,0.930976430976431,0.9183673469387755,0.9684721099434115,0.9717969379532635,0.9726247987117552,0.9389121338912134,0.930976430976431,0.9337803855825649,0.9717969379532635,0.966908797417272,0.9726688102893891,0.9494614747307374,0.9742765273311897
0.9586374695863747,0.9377593360995851,0.9355648535564853,0.9239864864864865,0.9653505237711523,0.9670152855993563,0.9653505237711523,0.9515996718621821,0.9380677126341866,0.9396195202646815,0.9670152855993563,0.9564516129032258,0.9654062751407884,0.9558823529411765,0.9678456591639871
0.9675324675324676,0.9408825978351374,0.93681550126369,0.9254237288135593,0.9733656174334141,0.9750201450443191,0.9725363489499192,0.9521452145214522,0.939115929941618,0.9384359400998337,0.9750201450443191,0.9668552950687146,0.9709677419354839,0.9547325102880658,0.977491961414791
0.97165991902834,0.9450915141430949,0.9382924767540152,0.9329940627650551,0.9758064516129032,0.9766317485898469,0.9774557165861514,0.9501661129568106,0.9450915141430949,0.9423558897243107,0.9766317485898469,0.9725806451612903,0.9766693483507642,0.9562345169281585,0.9790996784565916
0.9781729991915926,0.9447236180904522,0.9350210970464135,0.9332206255283179,0.9814665592264303,0.9831053901850362,0.9822866344605475,0.9543568464730291,0.9509559434746467,0.9467554076539102,0.9831053901850362,0.9766317485898469,0.9814963797264682,0.9621087314662273,0.9839228295819936
0.9782082324455206,0.9411764705882353,0.9447236180904522,0.9276595744680851,0.9814963797264682,0.9823151125401929,0.9806763285024155,0.9594706368899917,0.9475437135720233,0.9517470881863561,0.9823151125401929,0.9726247987117552,0.9814963797264682,0.9611890999174236,0.9823151125401929
0.9716139497161395,0.9441201000834029,0.9314140558848434,0.9222886421861657,0.9782433521353747,0.9790660225442834,0.9790660225442834,0.9501661129568106,0.9434276206322796,0.9406850459482038,0.9790660225442834,0.967741935483871,0.9766693483507642,0.9570957095709571,0.9807073954983923
0.97165991902834,0.9434276206322796,0.9407839866555463,0.9256756756756757,0.9758064516129032,0.9782783588093322,0.973322554567502,0.9555189456342669,0.9368770764119602,0.9421487603305785,0.9782783588093322,0.9636216653193209,0.967741935483871,0.9580936729663106,0.9790996784565916
0.9748580697485807,0.9432387312186978,0.9440267335004177,0.9351305812973884,0.9814665592264303,0.9822866344605475,0.9839228295819936,0.9570247933884297,0.9451827242524917,0.9478908188585607,0.9822866344605475,0.9774557165861514,0.9823151125401929,0.9604612850082372,0.9839228295819936
0.9579288025889967,0.9389438943894389,0.9288702928870293,0.924496644295302,0.9629629629629629,0.9637972646822205,0.9637972646822205,0.9466776045939295,0.9358552631578947,0.9320066334991708,0.9637972646822205,0.9549114331723028,0.9614147909967846,0.9492635024549918,0.9646302250803859
0.9691056910569106,0.9511184755592378,0.9560165975103735,0.9429530201342282,0.9741100323624595,0.9790660225442834,0.9782433521353747,0.9570957095709571,0.9495450785773366,0.9520661157024793,0.9790660225442834,0.9709677419354839,0.9782783588093322,0.9664758789860998,0.9807073954983923
